Species,Tree ID,Collector,Date of collection,Date of Initiation,Tube #,Shoot Stage,Base Medium,Antimicrobial,Other addenda,STS date (if applicable),Operator,Rinsed?,Sterilization method,Sterilization,Storage method,Storage,Days stored,Discard Date,Week 1 Status,Week 1 Contam,Week 2 Status,Week 2 Contam.,7/5/23 Status
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,138,4,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green,Bacterial,Brown,Bacterial,bacterial discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,139,3.5,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,140,3.5/4,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,141,3/3.5,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,142,3.5/4,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,143,3.5,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,144,4,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Bacterial,Brown,Bacterial,bacterial discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,145,3.5/4,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,146,3.5/4,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,147,3.5/4,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green,Bacterial,Brown,Bacterial,bacterial discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,148,3,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,149,3/3.5,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,150,3.5,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,151,NA,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,152,3.5,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/13/23,Green/Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,153,3.5/4,A,BEN + AB,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,None,Brown,Bacterial,bacterial discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,154,3,B,PPM,none,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_boyntonii,2002-037A,Adam Black - Bartlett Tree Research Laboratories and Arboretum,3/20/23,3/22/23,155,3.5,C,BEN + AB,STS,NA,MW,yes,Standard,1,NA,NA,2,4/5/23,Green/Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,156,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,157,5,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Green,Fungal,Green/Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,158,5,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,6/28/23,Green/Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,159,5,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,160,4.5,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,161,4.5,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/25/23,Brown,None,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,162,2,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,None,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,163,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,164,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,6/9/23,Green/Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,165,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,None,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,166,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,167,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Green,Fungal,Green/Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,168,4.5,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,169,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,170,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,171,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,172,3,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,173,4.5,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,174,4.5,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Brown,None,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,175,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,176,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,6/28/23,Green,None,Green/Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,177,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,None,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,178,3,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,179,3,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,180,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,Fungal,Green/Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,181,4.5,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,182,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green,None,Green/Brown,Bacterial,bacterial discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,183,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,Fungal,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,184,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,185,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,186,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,187,3,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,188,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,None,Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,189,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,5/16/23,Green/Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,190,4,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,191,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,5/16/23,Green/Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,192,4,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,193,4.5,B,PPM,none,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,194,4,C,BEN + AB,STS,NA,MP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,QUOG2014012,Patrick Thompson,3/27/23,3/28/23,195,4.5,A,BEN + AB,none,NA,MP,NA,Standard,1,none,1,1,4/25/23,Green/Brown,Fungal,Green/Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,201,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,202,3,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,203,3,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,6/1/23,Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,204,3,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/25/23,Brown,None,Brown,Bacterial,bacterial discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,205,3,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,206,3,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Bacterial,Brown,Bacterial,bacterial discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,207,3,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,208,3,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal/Bacterial,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,209,4,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,210,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,6/1/23,Brown,None,Green/Brown,None,brown discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,211,4,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,212,4,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,213,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,214,4,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,215,4,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,216,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,217,4,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal/Bacterial,bacterial/fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,218,4,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,219,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,220,4,B,PPM,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,221,4,C,BEN + AB,STS,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Green/Brown,Fungal,Brown,Fungal,fungal discard
Q_oglethorpensis,2014013,Patrick Thompson,3/27/23,3/28/23,222,4,A,BEN + AB,none,NA,VCP,NA,Standard,1,none,1,1,4/13/23,Brown,Fungal,Brown,Fungal,fungal discard
